id,created_date,active_date,expiration_date,unit_retail,unit_cost,uom,product_key,supplier_key
9056a9e0b2eb4684bb36f2688c22bd59,60219968,348959574,532929471,105.77044003737319,97.99890372855666,EA.,0543e96d7c2947d2b54a560796b1c284,f9e018aebdf94f4fba6e30ac36217fb1
3b0d361439164cf09ee2160fa755e9c2,1358138623,1238002270,1260023009,138.33952572226778,38.26224338278479,Pallet,e2b6eab623cc432396309711c9e7318d,f9e018aebdf94f4fba6e30ac36217fb1
0664aeda046241528087cc2762aebefd,1368468494,1171827966,1277823822,8.052031912593332,6.877471897652562,Box,4d9d6316aba24f93a36e1402d633eed9,f9e018aebdf94f4fba6e30ac36217fb1
c19e6970df2b49668f151ff8f5cd157d,783439946,689055608,695450427,370.2692122954834,193.27679002208095,Case,09b0ca8d82e04003909e78da1c8775f9,f9e018aebdf94f4fba6e30ac36217fb1
f837f1b2da5742c8add724f75368f51f,715743024,1066894666,439778533,183.41219621778245,101.37587993319407,EA.,f97258f7570e4270a5f7ba3a44799ea2,f9e018aebdf94f4fba6e30ac36217fb1
4bc762badfea40a994b4ef6bc7e660f3,1002159041,241520486,450551659,416.3294375232028,145.6815775422018,Case,9f39a48458e84c5ca7d0756b9fbe0fd5,f9e018aebdf94f4fba6e30ac36217fb1
bdafb619745f49e1a88433242c39250e,565398788,31441501,618602519,164.6725557344815,2.1353329676251462,Box,e2b6eab623cc432396309711c9e7318d,f9e018aebdf94f4fba6e30ac36217fb1
5bb9494b8e7643d28f6b22eb53fbd6a0,1440187031,532481234,972772586,231.5875474218009,89.49937764162264,Box,2150167cfe4f473fbd18ff0a7e87102a,f9e018aebdf94f4fba6e30ac36217fb1
a3b11ae1384c42b69a09a6c33b675244,540908229,545057744,1389162413,111.67210729665403,20.18035174829531,Kit,f97258f7570e4270a5f7ba3a44799ea2,f9e018aebdf94f4fba6e30ac36217fb1
dc8b81cccd934bb9ba34b5246e62ac5d,301151805,817447610,235787235,136.33700520288298,75.31693151850105,Case,9145fc7ea86848d3b7d4cd84318c1b39,f9e018aebdf94f4fba6e30ac36217fb1
ec77384df1b64cbb8878e356f38fdf6d,1388053406,469239697,502254354,296.8837322175375,183.73189377719146,Box,9f39a48458e84c5ca7d0756b9fbe0fd5,f9e018aebdf94f4fba6e30ac36217fb1
64885e271094455e9a98c93334c10bd7,191218959,269159343,742042082,388.2843454065716,294.530244087102,Box,8163d17a4609452392fdbc3a75596621,f9e018aebdf94f4fba6e30ac36217fb1
aa33a4d7787e4f5fb171b29e19fdb9b3,1219120760,802729532,153599395,4.030451435217022,1.92201247363539,Case,aad4e127285646d08081038953a4a098,f9e018aebdf94f4fba6e30ac36217fb1
d1d27f2035f040608d5ef164b7b87d3d,1333332816,325963707,1238539995,268.0848121844566,81.66795917070723,Kit,e28b7ef3579f42be92f10ea51c03a068,f9e018aebdf94f4fba6e30ac36217fb1
09a643cafca64ee8be386a506cf1a57b,56805336,799992778,72298187,288.6667804982277,180.29275720139012,Kit,620ab9269d944e01abcf740679bb5a0d,f9e018aebdf94f4fba6e30ac36217fb1
b7e9ab6b3115435fbab5d585092d3227,468718710,1140336158,746901591,200.0492451832675,95.51139062698117,Box,46fefc5dad294a6095784ebd0054fc52,f9e018aebdf94f4fba6e30ac36217fb1
5262e9c3b2bb4737a99ebb906235f176,316834845,107181659,254137718,287.4176981459434,257.17023914763877,Box,ce899ae52e484857988430f3ec2e7bb1,dc7de42166684da6a721732c808546bd
2d2d825d9047426ba2d6fbadc75f42d0,1359301217,509504398,372169227,85.13136910835783,35.095577481171226,Box,a20b297e3f2d43268d037ce444f679d2,dc7de42166684da6a721732c808546bd
52aabf251aad44c2a49f5e6edf292ec3,948923746,775449644,1486419548,336.2968769998555,23.400065630972563,Kit,0e334d3d220e4c9d83d8c39534049829,dc7de42166684da6a721732c808546bd
2c765748336e4c92b8f4f5db78d281f3,302217215,73384827,77089198,30.71114222107202,18.305162044738815,EA.,0bfa5723e22b4cd1b4863fc8d9451ad1,dc7de42166684da6a721732c808546bd
4a6ce83600d349a9b0fce186d35848ee,1472440549,1354444210,1516128063,435.82916490186943,321.32111309925523,Box,da80eb4711244db4a15bea284c6b9321,dc7de42166684da6a721732c808546bd
f84f63aa61354db0a50e1de47d59bd50,615016582,564155842,1173310924,5.202032910040945,0.9380067705888225,EA.,4c6e0b2d51a44191b3d74b0867095b94,dc7de42166684da6a721732c808546bd
21c3dd0f6d374479abd762e6644731f2,983382348,360260566,724984841,355.39298904026566,316.2297848275147,EA.,a20b297e3f2d43268d037ce444f679d2,dc7de42166684da6a721732c808546bd
9166079037f94ac1bfab9f8963b750f9,1496596595,1110556342,1010398039,432.85674129012614,230.0915216040483,Case,8525028f053c41fd807b663dc2e89a8e,dc7de42166684da6a721732c808546bd
3dcae7011bbc45bc97d86249fe1435af,727646219,480639125,119173081,359.72532504225853,80.28476307415491,EA.,9145fc7ea86848d3b7d4cd84318c1b39,dc7de42166684da6a721732c808546bd
d9e1da4e744c43d292e94312e8e9ea4c,365878195,185742266,809600427,117.37593836940978,94.47973893310161,Case,08c879bb4b6a4c3da315b6b7efcec992,dc7de42166684da6a721732c808546bd
51984981d301492bbc6cc6b0f871e4d5,1221914287,1187306227,1524838992,387.3700651718068,212.51435603414492,Case,de32fd244f6647a7b9037caadedbd04d,dc7de42166684da6a721732c808546bd
9eccefc8054a4b9bb351303b69c4bebe,1549659433,956182073,1334838332,175.42414755769835,92.75046881469574,Case,b6526fcb36904b3dbd323e0d056f8f84,dc7de42166684da6a721732c808546bd
393910a860ff45a0b22a8a67102b3050,40060977,498044425,465367536,16.57800310448668,9.646082419816281,Case,b835aa709be94b848b55cac4a9a9dd51,dc7de42166684da6a721732c808546bd
9c6a3fdbd3344b1ca8cb0d15fb2a1d6a,1194679077,1525937463,1552144881,471.86857248422035,381.1068060268935,Kit,30a8106a342244b6a6e59370fc1d793f,dc7de42166684da6a721732c808546bd
389b5385f8374e0a919522b5a671eba1,1216018708,283140663,770329585,302.72822071725614,184.59981026570875,EA.,e8dc6a1ca17241e5b2cb32e745150e46,dc7de42166684da6a721732c808546bd
e75df7f4fe8e4b74930a20a5028b4a7f,1003347694,821849180,1381853765,182.01038199812245,134.5381346689684,Case,a8ae5372cc54421095083287af4c66d5,dc7de42166684da6a721732c808546bd
977bca94cea040b084f2fe2cdd934f3d,1444261277,772801728,568089785,223.61080339082753,110.61802457876016,Case,c97c4460f8c5444c886687cffe3633b0,dc7de42166684da6a721732c808546bd
3e637140d1804da18c7d51fe9197bab8,1383341134,293289687,1206566788,335.72576601677133,209.91857428603464,Case,77bb36d4c76b43ecacf373bb9bbb0682,dc7de42166684da6a721732c808546bd
c2f245dcb7b742649ea1ff12df0960b3,1008645417,707958808,909757816,79.39809460624599,46.96385276216742,Case,53745fe0ad004fd494b87cc08ff7ae54,dc7de42166684da6a721732c808546bd
f94d12f47b2c46d58418232926d0e517,1106503796,1542063786,741947121,423.94498986044727,139.45842009360882,Kit,0543e96d7c2947d2b54a560796b1c284,dc7de42166684da6a721732c808546bd
bed47e6d2ada479aa75d6bfa0654f401,1274247169,899288893,501837433,461.2880654778859,109.10842884060185,Pallet,9355d853c8bd4337ae8dd5a3680bb979,dc7de42166684da6a721732c808546bd
eb16dc5279354e58adc3c87dc7cfa0e4,395399521,1403088507,804670530,253.97201563238016,45.715788523622024,Box,da80eb4711244db4a15bea284c6b9321,dc7de42166684da6a721732c808546bd
406cc3081af54048a524dbff27ed564e,878133076,1441094173,1021117421,345.23794655557913,325.938843323329,Box,8f34a8a7bf8f4697b543ae1b77201862,dc7de42166684da6a721732c808546bd
36a436501aa4437784502bd6f9c54617,1095271524,1121551396,316982962,321.18869269501954,42.10613757857112,Box,ce899ae52e484857988430f3ec2e7bb1,dc7de42166684da6a721732c808546bd
d8018bc940d04df99e834797ceda6142,1293527582,1167983358,533400297,158.41417310443381,156.05754547082253,Pallet,0fe4b62d3931473d808c249f35a6694f,dc7de42166684da6a721732c808546bd
66f5d79fc35a415dae96807e3aab0bf2,1414144417,1078751159,602640141,5.860216531703222,1.774332796198279,Kit,9145fc7ea86848d3b7d4cd84318c1b39,dc7de42166684da6a721732c808546bd
e1316b4736b84029986362dbcdd6d2f9,355432641,870918947,1145219776,493.0205933046912,354.4069069807141,Pallet,6a2a8b1cb3374fafa09184b0bd79f813,dc7de42166684da6a721732c808546bd
8ff82abc4f954587b8230198e9209ae6,1449777422,1040714056,1341938949,30.14163727823801,27.298766023447467,EA.,ce899ae52e484857988430f3ec2e7bb1,dc7de42166684da6a721732c808546bd
6c3a87ddeebe4040bc282e73deff056c,806617945,738454482,321462995,378.5755266525122,126.99153463574578,Case,b6b3f3be94214c3f8c00426232063d58,dc7de42166684da6a721732c808546bd
8c166ee491d545ac936640fb731adc4f,1273605591,1219798523,1415226303,479.0268471576535,407.4451898857319,Kit,ce382ecd59ed4b8598f319e61ad9f6e5,dc7de42166684da6a721732c808546bd
7f699627b7454648a10f6b5a6c3d8903,1238281687,763144233,487445602,179.19748275276405,88.41232048714761,Kit,ce899ae52e484857988430f3ec2e7bb1,0d8f04c49784468a995ba2880cf9ba15
23e16edee845431a848b757271dc5360,1315843916,1172876198,274967490,247.59402294835093,58.24362384363732,Case,ebfeb3176b784fdcafe74e54eb966347,0d8f04c49784468a995ba2880cf9ba15
9fe40fadbd9c479f8e71c2d3c1b21218,530155216,442102757,1097652764,379.8830192246724,212.59650974799663,Kit,30a8106a342244b6a6e59370fc1d793f,0d8f04c49784468a995ba2880cf9ba15
134d9bbbe0664513bb115ad1083851d3,1513293015,1206381662,1395230271,346.0327547827467,121.98158688263123,EA.,4d9d6316aba24f93a36e1402d633eed9,0d8f04c49784468a995ba2880cf9ba15
848239f2397c44ddad718c8753744a3d,404536371,704072144,639080989,274.9696506479792,134.85544187623108,Kit,674eb4ee5de04f3c93bf6ccf71182efd,0d8f04c49784468a995ba2880cf9ba15
01f410ed36a3408283c1672301cd7af1,738825230,136677417,1514143197,260.37242581875955,140.7833811659051,Box,18279a5eead645bf9dc8468f890d2eb7,0d8f04c49784468a995ba2880cf9ba15
37dacef5b5684c30bd969ca75c8623c2,1523939457,145709844,243244622,159.02283338810756,138.37277434219916,EA.,9145fc7ea86848d3b7d4cd84318c1b39,0d8f04c49784468a995ba2880cf9ba15
528cd3625c0d40979a2b8dac7fe2bada,1554032954,1378963717,1326455150,253.583164180089,234.6881634149206,EA.,034e62e92a1d439a9e15c17821414da5,27d5da4242d0433f9db9d4f1cb46e2dc
8bb15e02f3b341a5a960c164ed559dce,1486449451,175930555,1252932911,66.75999568230175,52.35100707109043,EA.,e28b7ef3579f42be92f10ea51c03a068,27d5da4242d0433f9db9d4f1cb46e2dc
986759d99d6840a286e33a045347f7a5,739005610,1179903070,583986137,261.7893055920139,181.6590397564721,EA.,fca4b100405845029f0406af427edb60,27d5da4242d0433f9db9d4f1cb46e2dc
98ed25ce28b04141b386c272b186440e,726165314,1128031375,646200934,475.7327007952315,355.426235069046,Kit,de32fd244f6647a7b9037caadedbd04d,27d5da4242d0433f9db9d4f1cb46e2dc
b2286085674645c1920d1457079c9e7d,1063439891,330722180,679806053,436.21431636804743,345.8062660446685,EA.,9f39a48458e84c5ca7d0756b9fbe0fd5,27d5da4242d0433f9db9d4f1cb46e2dc
72951595387648b48ca7dcb5e3f684d9,1521895482,408486369,683235353,3.8258702080891642,3.285402439740423,EA.,e8dc6a1ca17241e5b2cb32e745150e46,27d5da4242d0433f9db9d4f1cb46e2dc
0498b334bb744cde9de924a8af4ce4e9,696779842,922775584,610597194,150.92822191152698,29.365983155225052,Case,c97c4460f8c5444c886687cffe3633b0,27d5da4242d0433f9db9d4f1cb46e2dc
713b9de274374c2ba05ae53de28c252b,62544421,578024815,1268729719,293.92123448439423,217.13433812020992,Box,b6526fcb36904b3dbd323e0d056f8f84,27d5da4242d0433f9db9d4f1cb46e2dc
e34c2e891cef441e96ee732fa7ab70cf,9634793,565062182,1445557584,87.17400881183576,66.7374458901582,EA.,76c93ccd8cd54d64aad961e4ca8722bb,27d5da4242d0433f9db9d4f1cb46e2dc
a5a3aedd6970414dac7ee0666aedea07,495477363,1325210128,54845849,343.5362565832812,195.49941088171522,Box,30d8fa74c16f48c0b8fb1f5cd753e276,27d5da4242d0433f9db9d4f1cb46e2dc
855b9fc4ad254bfaa51517f6a42fdda6,861570027,885509983,42499548,447.8052463344269,364.0448695222884,Case,620ab9269d944e01abcf740679bb5a0d,27d5da4242d0433f9db9d4f1cb46e2dc
e34895236c7d467da8391aad0e0610d4,1268708359,1374788788,1303511671,113.01752906530947,75.35751838054598,Kit,29ffa663cc4c40e6b8ece3269a846533,27d5da4242d0433f9db9d4f1cb46e2dc
d061bd37b16648bdbb2b172b27e3216d,745466385,922157233,1269349361,162.3215121414197,135.1371102336503,Case,d8dec22e1b8e451699216f95cea0858d,27d5da4242d0433f9db9d4f1cb46e2dc
62191960d11146df902a4fd9199e729d,681146371,1057911523,486991175,74.64053446864831,32.19712310464505,Pallet,46fefc5dad294a6095784ebd0054fc52,27d5da4242d0433f9db9d4f1cb46e2dc
4fac033724ce48929c031f2e977912b0,239985427,1216279693,653173087,458.59920618767103,251.7425596129571,Kit,77bb36d4c76b43ecacf373bb9bbb0682,27d5da4242d0433f9db9d4f1cb46e2dc
4876aad6e15844b5b9f460506eae2b08,1537493860,1333896360,479009242,2.676653202491685,0.7259804693943586,Pallet,7fed0b44e57b43a59d286bd4dc116a41,27d5da4242d0433f9db9d4f1cb46e2dc
375329423fcf4836b50c6623068d8b18,185839119,559872280,1490398524,162.3128041204635,38.763286070249265,Kit,b5e73eeb90d64aa98dafd63fd01d4a47,27d5da4242d0433f9db9d4f1cb46e2dc
60cb17d1ce6444d39e9c1df08b46ada2,1532156919,1037134497,1155011436,234.28802382527886,152.98964125319503,Kit,034e62e92a1d439a9e15c17821414da5,27d5da4242d0433f9db9d4f1cb46e2dc
3b4b90fb11354d57ad6adde571365d67,566273105,1308081897,984193088,76.73885816519221,21.7707989167145,Box,da80eb4711244db4a15bea284c6b9321,27d5da4242d0433f9db9d4f1cb46e2dc
044b8ecd2a7a43f8bb6b3524d2b057b7,858481728,744526361,588760649,138.85776067518452,17.911039046561044,Kit,29ffa663cc4c40e6b8ece3269a846533,27d5da4242d0433f9db9d4f1cb46e2dc
ef8440fafda34d2b960bb0d6dbd3c75e,1541533119,275299478,962061771,202.11797314346725,176.36876980935324,Kit,8c90cea328b5488e8e4777d6e5051f67,27d5da4242d0433f9db9d4f1cb46e2dc
2fa8f27e332840428fcd347b9e184af0,1021959464,1453814544,607397821,465.9252046654008,193.58211410735083,Box,0fe4b62d3931473d808c249f35a6694f,27d5da4242d0433f9db9d4f1cb46e2dc
86165c64ec7447539a9a83ff16cf0779,1467540455,306650021,742251728,31.57759989203078,28.18706017463051,Box,1678d89c467b4dd88284142220afab75,27d5da4242d0433f9db9d4f1cb46e2dc
21dc91dd44cc496abcb14f6bb08ab0a6,1568333182,1109745546,1512013252,149.85752465313843,82.3388255073876,Box,88b170cb89ef4ccb87da1338c56df551,27d5da4242d0433f9db9d4f1cb46e2dc
34f5119c84be4a729c907cd319ac9a2b,812338052,1362646033,299209324,282.67106840449605,10.88173294478321,Box,b079b6b431424e8a8f9fc08096373c85,5c2cfd0fd5774ce3bd064405bf111623
ecc3e6516a02400f853a8b4f6992322f,12267771,1201033901,598021222,474.25877895282395,309.0659757001407,EA.,501ee35d92b24a568e0ca6243031ffa0,5c2cfd0fd5774ce3bd064405bf111623
ea6dca4ce93b43c28cc235c95a419a14,619991802,1494105204,810551763,189.8328214254334,161.99945045064413,Kit,372cc78730564184ae9e83edb5a6a2ee,5c2cfd0fd5774ce3bd064405bf111623
6385067297754f14b1a9b48cf717cc2e,260499198,988150363,105108728,431.2390671255497,69.74558999075589,Pallet,c1efc2f1ee7940fb843a3ef734daae6b,5c2cfd0fd5774ce3bd064405bf111623
e061477af2b145ddbbb67818b00d811f,36064748,856991330,576277029,307.1831780058568,237.31835172724564,Pallet,b94c77f979c042dc9b0a63b149774651,5c2cfd0fd5774ce3bd064405bf111623
39883839b12544b89b43a583a6aabea6,689172488,1065601421,486888866,258.9332962656073,48.02816886914542,Case,e28c316e57cd429f9a4d3ebc7e890234,5c2cfd0fd5774ce3bd064405bf111623
7e17ae1b0263460c9762ceb68bd0b56f,142460136,75358136,604839802,355.7800032948808,229.96371179900055,EA.,501ee35d92b24a568e0ca6243031ffa0,5c2cfd0fd5774ce3bd064405bf111623
218f6275859f4223923265449a469edb,1464302331,1274228319,67546265,261.39417592370813,103.86465453232131,EA.,2150167cfe4f473fbd18ff0a7e87102a,5c2cfd0fd5774ce3bd064405bf111623
772021d9af5748569a0a8504eb489db4,614279378,349777996,1450041725,178.1423066953703,56.54212080271496,Case,511c24e93fb840438e928f9f7fbe9cea,5c2cfd0fd5774ce3bd064405bf111623
3ab9888a1f2745179498ac54bc0804a5,1352676778,835495184,1007360002,302.31098153413365,233.05924645669486,Case,da80eb4711244db4a15bea284c6b9321,5c2cfd0fd5774ce3bd064405bf111623
cde99eb949a94a2dbdea8aebe347e0d2,973098731,1098949458,499467552,165.30637724221447,161.10038422334543,Kit,2150167cfe4f473fbd18ff0a7e87102a,5c2cfd0fd5774ce3bd064405bf111623
03c275eb6c9c4fbb846decc719c5ae69,1069369938,512509132,1303157282,492.2166056286622,201.67473735920504,Kit,8f34a8a7bf8f4697b543ae1b77201862,5c2cfd0fd5774ce3bd064405bf111623
221a4ae1770a4e0db402d14ac6958a0a,211073279,501883915,34152039,176.19994230762288,70.47324348739167,Kit,b6b3f3be94214c3f8c00426232063d58,5c2cfd0fd5774ce3bd064405bf111623
b1a1549631204821b7a23db31534cde7,717414816,337966503,1150882263,278.65267947573733,43.55835660823249,Pallet,4873696561a947a3ae5d1afe6a3f8ea0,5c2cfd0fd5774ce3bd064405bf111623
f2bbaca477c948dc990a0f21aa3f5971,429297193,878552429,1081004833,203.39911128141594,69.09719366187392,Pallet,738aeb8720dd49429ac1221aacd5af92,5c2cfd0fd5774ce3bd064405bf111623
535244bf39284c6ea22e5ca4f8af151d,331908314,172433733,1009302878,461.81160074311026,293.41383688283366,Kit,61d9d90a13464f458be8e4a9f3edc349,5c2cfd0fd5774ce3bd064405bf111623
db69c1c0df4d43258b6b3bcc6b09d3e4,732467159,419878275,426070094,30.339182938667072,25.722968142661742,EA.,c3ed8ea3535741c2aa580929d893b5c2,5c2cfd0fd5774ce3bd064405bf111623
67c5ea61b0344e22862047a098791b0a,304875546,1296374251,1377047190,163.19412839856443,54.16463732949815,Case,75f6de5bb0ca4fb99bef8b2f9fe0c2dd,5c2cfd0fd5774ce3bd064405bf111623
f57b02d3358c45bab31c44b3c4eba2a4,490740730,964131079,565822737,299.47632468376474,111.45578582305455,Kit,77bb36d4c76b43ecacf373bb9bbb0682,5c2cfd0fd5774ce3bd064405bf111623
20769b4658ec451ab94303d9c03ac618,1235052723,207004681,1237831212,188.17790388246397,170.1122257431923,Kit,1f53b7eecac941d2b71122e6f708dfe8,5c2cfd0fd5774ce3bd064405bf111623
8ecdfb26b31748ad99927e49b53bd509,900133120,494091228,872436064,23.928039981843757,4.433201434367298,Kit,8f34a8a7bf8f4697b543ae1b77201862,5c2cfd0fd5774ce3bd064405bf111623
e8e0d745e8634861b8d9e2177f74d4fb,529018752,799612228,187620250,98.18845194862793,30.87108708009076,Pallet,bdcc2d4d19fa4f37aaaff50ddeb5d3b4,5c2cfd0fd5774ce3bd064405bf111623
d43aa5a61a234ff9aba0650c646a3a60,1181662032,1530022452,1005023994,254.17186531894683,218.32085192352136,Box,4d187da9763b4e5ba06627f584327092,5c2cfd0fd5774ce3bd064405bf111623
8e1a55d798de4111951b364eec2d9673,905312426,1158078588,1080302976,346.10845755122637,303.7103877471257,Box,75f6de5bb0ca4fb99bef8b2f9fe0c2dd,5c2cfd0fd5774ce3bd064405bf111623
4592161031764e5eb1559e6898e25e55,378282028,364873463,925574522,48.6845743355407,3.8492851675963276,Box,00aff3726f8743548f4010b02fdb3d22,5c2cfd0fd5774ce3bd064405bf111623
c49e941452b14627aa5e0d30e54dc683,1139111083,1022964252,1177537653,320.76910856335695,57.801451370153075,Pallet,53745fe0ad004fd494b87cc08ff7ae54,5c2cfd0fd5774ce3bd064405bf111623
288af88878234f47be5af5e3ab8d5871,775708767,942602160,678067178,339.6052587796024,297.81912984301295,Pallet,1607c5cc2a85445b8ff375a7a18d67f2,5c2cfd0fd5774ce3bd064405bf111623
72004d909a9440b79b68433fa497db29,924398852,850126051,548942797,206.20102164453195,121.72922480934383,Case,46fefc5dad294a6095784ebd0054fc52,5c2cfd0fd5774ce3bd064405bf111623
5d51b43a4b3843a1804f1740f8f3bbe6,928301432,333581725,586685315,186.69284525217648,41.54137758925319,Pallet,19ec40e5453a401db5cb76616cec3e15,5c2cfd0fd5774ce3bd064405bf111623
4e8a57df7fbe4ada909751a1dce3fa7b,1167356953,416719499,92624154,68.27349809349161,3.1867144294126604,EA.,53745fe0ad004fd494b87cc08ff7ae54,5c2cfd0fd5774ce3bd064405bf111623
28bdb2d263a64f9eba1b800d10eff025,461531800,230177974,827593466,421.8978352833277,70.76221609738019,EA.,b6526fcb36904b3dbd323e0d056f8f84,71478f4cc80a44dc8e0ddd6c090faaea
38e79ad6b08d4606bf71f731c4939e0d,641757751,1467998774,930697134,284.897783685477,59.42737570482379,Pallet,fca4b100405845029f0406af427edb60,71478f4cc80a44dc8e0ddd6c090faaea
4ccb6a9f0cf74551a804160fe4501adc,14101218,62667709,277614090,244.19437869775606,68.21838674088428,Case,6e9ce185e36d442782f0058aeb9ee010,71478f4cc80a44dc8e0ddd6c090faaea
fb6b8cfb52544da992ada55938669dca,816992161,411528656,227080212,420.5181546729912,292.0769457360687,Kit,0fe4b62d3931473d808c249f35a6694f,71478f4cc80a44dc8e0ddd6c090faaea
86932a1924ff47639930d4a3204ac9ad,1423007532,712486126,1251475378,41.86684460746535,9.037192676566711,EA.,db551005ee324be089df6fb617af2417,71478f4cc80a44dc8e0ddd6c090faaea
4d67b3acf2db45ffb4b575ac5f5ff091,324442099,513951487,1076001379,239.6103809344171,42.4489473346091,Case,b5e73eeb90d64aa98dafd63fd01d4a47,71478f4cc80a44dc8e0ddd6c090faaea
0736c13138d64bac960849094125d378,1336077241,261553545,1238681560,429.56282572968934,374.18357869785655,Case,19ec40e5453a401db5cb76616cec3e15,71478f4cc80a44dc8e0ddd6c090faaea
18bbecbd510243b5abcfd97901784113,28979016,884254030,1555599821,199.26759673240528,69.64550777978673,Box,de32fd244f6647a7b9037caadedbd04d,71478f4cc80a44dc8e0ddd6c090faaea
a71ec284608244a28beaadeca9355752,399638507,613115710,1139379910,455.5825752894027,130.03200948943868,EA.,a8ae5372cc54421095083287af4c66d5,71478f4cc80a44dc8e0ddd6c090faaea
8ec24680395942639a4e9ed5a9fc93b1,1292403494,1229775175,1570107567,406.61260551906344,365.6195775689663,Pallet,18279a5eead645bf9dc8468f890d2eb7,71478f4cc80a44dc8e0ddd6c090faaea
c5d0669978bb4714891837090969cf26,50652350,220828758,1103648713,468.9933073886125,239.63591844266807,Case,b079b6b431424e8a8f9fc08096373c85,71478f4cc80a44dc8e0ddd6c090faaea
cf49cb203d9e4d219c9a7e4c528f1e7b,1248676111,1288098831,611357281,296.9202226530437,47.99457089859945,EA.,9145fc7ea86848d3b7d4cd84318c1b39,71478f4cc80a44dc8e0ddd6c090faaea
fe1f4ba6186b4ed6bfd7cee52afa828e,350726966,1140224661,946849038,296.12129543445263,247.18883706042934,Kit,e28c316e57cd429f9a4d3ebc7e890234,71478f4cc80a44dc8e0ddd6c090faaea
dec7bd1b5239445e9ec634df5a8b2d28,1063646064,1321032013,635820250,14.936090399842561,5.570571691744675,Kit,3f7753e305744eeb976032af8e2c1674,71478f4cc80a44dc8e0ddd6c090faaea
742f985fbe974ca3bee2277fc6401125,1306315500,627447050,32671651,114.702825996816,33.73633235601888,Box,8f34a8a7bf8f4697b543ae1b77201862,71478f4cc80a44dc8e0ddd6c090faaea
18a79616026a4dfc983f739a59ecd0cb,628920161,1083453753,949774946,481.68974154414275,422.9553817038311,Box,42a3b42030fc4ed3acdcff3ab3cd2f07,71478f4cc80a44dc8e0ddd6c090faaea
8fac07adb0134e8bbc75b5b13acde7ff,613849778,1002289823,1389472546,395.25371560245515,190.47081376362158,Kit,8c90cea328b5488e8e4777d6e5051f67,71478f4cc80a44dc8e0ddd6c090faaea
3f39589e0a9648518187620da9df4ff7,659255701,54619424,1372477000,317.25685583525933,133.49109359042922,Box,ebfeb3176b784fdcafe74e54eb966347,71478f4cc80a44dc8e0ddd6c090faaea
fb33b90f322f407b997cd57308c6159d,1094183746,76567959,113870206,448.2690605060323,397.01166124752785,Case,a8ae5372cc54421095083287af4c66d5,71478f4cc80a44dc8e0ddd6c090faaea
b40efc0c66714153aabab98843a42b9e,1271045746,471932088,1315311314,319.48479053021407,148.48427854925683,EA.,fdfb2ff109b64b77a5780d93f05dc934,71478f4cc80a44dc8e0ddd6c090faaea
a40d591584ae4fed9f7f1e291bc4c07d,141362429,1275731764,1567214262,99.34884501029704,53.34378512678329,Kit,88b170cb89ef4ccb87da1338c56df551,71478f4cc80a44dc8e0ddd6c090faaea
c7891150dc474cb38845382b411f148d,676878764,844567847,561722254,61.873546529288575,57.151265108823736,EA.,6a2a8b1cb3374fafa09184b0bd79f813,a0fe26b4d58e4d54892a99043038ad4d
9c04b15b5afe49c88a34ad635aaa72d6,1490261150,576834288,992643088,1.1224145966424983,0.6938153471079445,EA.,17da671b95cc4a6ebdd32548fac4f057,a0fe26b4d58e4d54892a99043038ad4d
922d05bac66c4a6dae80360af55ebc62,804669716,140423684,1321057804,314.3958194009355,265.08812812874123,EA.,8f34a8a7bf8f4697b543ae1b77201862,a0fe26b4d58e4d54892a99043038ad4d
d08468fcd9cc4905ab5c99c5e9ecd2c1,63245507,795377937,941905915,210.33569583675097,19.724532618721412,Box,92a896a59649416c8a85262df5d3fa9e,a0fe26b4d58e4d54892a99043038ad4d
3e84c169d63849c39659435c63a5db4a,792041266,1180628942,7917404,219.8622265505033,195.2181779551424,Box,50e94105c4da4fcf8a7e31650c9418eb,a0fe26b4d58e4d54892a99043038ad4d
bafdfe2e7f8048db8f85de6bb6e8f556,277747421,528195469,1545210990,354.0533729084702,10.192269303601677,Kit,0bfa5723e22b4cd1b4863fc8d9451ad1,a0fe26b4d58e4d54892a99043038ad4d
9c709a7ce1744ece89ef12f52b1c2c37,1348714793,660863143,284886945,480.02341016908895,315.0806603205928,EA.,738aeb8720dd49429ac1221aacd5af92,2737d2863ff14c0c93c804e0a3673371
be2f1909a51140599fa33405d0baf701,1086656568,1106583595,930768060,390.4935767681223,95.80811850941069,Pallet,687a5b9ac9e647c392acd457ef8988d9,2737d2863ff14c0c93c804e0a3673371
a2adf1e5e12644748f9a00fa9efb0010,1431359617,1100071480,263191134,433.2486057214221,40.483464978595634,Pallet,c97c4460f8c5444c886687cffe3633b0,2737d2863ff14c0c93c804e0a3673371
808431ea0294441e8604ebb519db39f0,1439948569,112594305,1022746022,178.0918312354657,108.23465202226433,Case,da80eb4711244db4a15bea284c6b9321,2737d2863ff14c0c93c804e0a3673371
c8d40df9d36d4dab8509ac83aa739f66,1198184505,960549868,133612086,3.0395018721379716,2.6978607073346996,Pallet,de32fd244f6647a7b9037caadedbd04d,2737d2863ff14c0c93c804e0a3673371
dc0bf1caf8bd43faa730fd6f9483bb79,1171624489,88815678,1130136985,60.4194851885916,14.649440499518157,Case,0fe4b62d3931473d808c249f35a6694f,2737d2863ff14c0c93c804e0a3673371
